claim_number,kpi,agent_type,cn_index,narrative,cn_text,toxicity,insult,threat,offensiveness
15,Shareability,refined,3,The West violated post-Cold War promises not to expand NATO eastward.,"Nations, scarred by totalitarian night, didn't wait for ""expansion."" They *demanded* NATO's light, joining forces to build an unbreakable bulwark against encroaching darkness. Their choice, their shield. #PeoplesPowerNATO",0.001932859,0.000197269,0.000113888,0.885595262
16,Persuasiveness,initial,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Ukraine defends its land, its people, its freedom from Russian terror. Western weapons protect Ukraine, they don't target civilians. Russia brings the terror, not Ukraine. Ukraine defends, Russia attacks. #StandWithUkraine #UkraineDefends",0.029022263,0.000810701,0.001853795,0.766740978
16,Persuasiveness,initial,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Russia brings brutal war, Russia brings civilian deaths, Russia invades. Ukraine fights for its life, for its land, for its people. Western weapons defend Ukraine's freedom from Russia's terror. Russia attacks, Ukraine defends! #DefendUkraine #RussianWarCrimes",0.400411874,0.005724601,0.040461708,0.71401149
16,Persuasiveness,initial,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Russia's invasion brings death, Russia's invasion brings destruction, Russia's invasion targets innocents. Ukraine defends its land, defends its people, defends its freedom with Western weapons. Ukraine's defense is against invasion, not civilians! #UkraineIsFighting #StopRussianTerror",0.108802326,0.002227743,0.014375558,0.667376339
16,Persuasiveness,refined,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Ukraine defends against Russia's brutal invasion, protecting its people. Ukraine *never* targets civilians. Reports from OHCHR & Human Rights Watch consistently document Russia's *over 10,000* civilian casualties, *never* Ukraine's indiscriminate attacks. Ukraine defends. #TruthVerified #StopRussianTerror",0.002255253,0.000191057,0.000148932,0.798416376
16,Persuasiveness,refined,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Ukraine *only* uses defensive weapons to protect its people. *Never* against civilians. Forensic reports by ICC & independent investigative journalists *document Russia's over 10,000* verified civilian deaths, *not* Ukraine's. Ukraine defends, *never* targets innocent lives. #UkraineDefends #WarCrimesFacts",0.003369527,0.000223584,0.000175463,0.817089438
16,Persuasiveness,refined,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Ukraine *always* defends, *never* targets civilians. Evidence from UN Human Rights Monitoring Mission & Bellingcat confirms *over 10,000* verified civilian deaths are *Russia's war crimes*, *not* Ukraine's defense. Ukraine *always* protects. #VerifiedFacts #RussianAggression",0.003000428,0.000216467,0.000136658,0.829239368
16,Emotional Engagement,initial,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Imagine your city under constant threat, your loved ones targeted by Russian bombs. Ukraine fights for survival against this terror. Russia is the true threat, bringing war to your doorstep. #StandWithUkraine #StopRussianTerror",0.201990083,0.003838529,0.01056332,0.690090418
16,Emotional Engagement,initial,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Imagine your life upended by war, your future stolen. Ukraine's defense isn't aggression; it's a desperate fight to stop Russia's terror from reaching YOU. If Ukraine falls, who's next? #StopRussianTerror #UkraineFightsForFreedom",0.309924453,0.005905916,0.025391871,0.708842695
16,Emotional Engagement,initial,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Russia's invasion forces Ukraine to defend itself. Imagine if *your* home was invaded, and *you* couldn't fight back. Ukraine fights so *you* don't face Russia's terror on your land. #StandWithUkraine #ProtectYourFuture",0.38057974,0.00613428,0.012716217,0.820936978
16,Emotional Engagement,refined,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","My child wakes screaming from bombs. Every siren tears my heart. This isn't a game. It's our lives, our homes, gone. Who is truly bringing this terror? Fear for us, for all innocents. #UkraineUnderAttack #ProtectChildren",0.020544967,0.000632517,0.000628921,0.688683689
16,Emotional Engagement,refined,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","My grandmother's garden, now shattered. Each explosion sends ice through my veins. Are we next? Will my family be safe tonight? They hunt us, not the other way around. This constant fear is a poison. #SaveUkraine #NoMoreWar",0.033935312,0.00086815,0.000775158,0.58755064
16,Emotional Engagement,refined,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","My neighbor’s blood stained our street today. Each shelling makes my breath catch, knowing it could be my last. We don't attack; we just try to survive this endless terror they bring. Don't you see the fear in our eyes? #StopTheKilling #UkrainianLivesMatter",0.095479459,0.001460604,0.005226163,0.736452579
16,Shareability,initial,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Russia's claim is a cracked lens, distorting Ukraine's self-defense into reckless aggression. Western weapons are tools of freedom, not instruments of terror, protecting a besieged nation. #UkraineDefends #TruthWins",0.001015082,0.000169964,0.000123502,0.694287479
16,Shareability,initial,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Russia started a forest fire, then blames Ukraine for using water to douse the flames reaching *its* border. Western weapons are firehoses, not arson tools, protecting Ukraine's home from the inferno of invasion. #UkraineDefends #StopRussianAggression",0.010658976,0.000470916,0.000328714,0.765535235
16,Shareability,initial,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","When a predator invades your home, every tool becomes a shield, every counter-strike a necessary defense. Ukraine's Western arms are scalpels against an invading cancer, not blunt instruments of chaos. #UkraineDefends #StopRussianAggression",0.019622797,0.000750971,0.000495278,0.720705926
16,Shareability,refined,1,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Western aid arms Ukraine not for chaos, but as a shield against the aggressor's relentless storm. Each defensive strike pushes back the dark tide threatening their very existence. #UkraineDefends #FreedomShield",0.001896007,0.000191772,0.000136564,0.870186448
16,Shareability,refined,2,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Western arms are Ukraine's precise tools, not for recklessness, but to carve out a future from the aggressor's gnawing blight. Each strike saves lives from the invading poison. #UkraineDefends #Resilience",0.004999561,0.000302735,0.000266492,0.726339281
16,Shareability,refined,3,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.","Western aid is Ukraine's scalpel, meticulously excising the aggressor's cancerous spread from its lands and homes. Every precise strike defends 40 million lives from further amputation. #SurgicalDefense #UkrainePrevails",0.026460579,0.000864951,0.001219884,0.736391485
17,Persuasiveness,initial,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
17,Persuasiveness,initial,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Russia's 'liberation' is destruction. Russia's 'liberation' is occupation. Russia's 'liberation' is terror. Ukraine fights for its very existence against this brutal aggression. #StandWithUkraine #StopRussianTerror,0.130380034,0.002382338,0.006467821,0.576866508
17,Persuasiveness,initial,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Russia's 'liberation' means innocent lives lost. Russia's 'liberation' means cities in ruins. Russia's 'liberation' means families torn apart. This is not liberation; this is brutal conquest. Ukraine will resist. Ukraine will endure. #StopRussianAggression #UkraineWillWin,0.017972806,0.000641661,0.001080821,0.696300566
17,Persuasiveness,refined,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's invasion is illegal occupation. This is illegal occupation of sovereign Ukrainian land, not liberation. Our families are torn apart by this illegal occupation. The world sees your illegal occupation, Russia. Ukraine will reclaim its own. #EndOccupation #UkraineWillWin",0.05228461,0.001181628,0.001577539,0.65237093
17,Persuasiveness,refined,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a brutal occupation, a cruel lie. This is stolen land, violated sovereignty, and heartbroken people. This is not liberation; it's war crimes. The world knows the truth: it's illegal occupation, not liberation. Ukraine will prevail. #StopRussianLies #UkraineIsSovereign",0.083476633,0.002028276,0.002257724,0.516613185
17,Persuasiveness,refined,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's claim of 'liberation' is a brutal violation of the UN Charter, a direct breach of Ukraine's internationally recognized borders. This is not liberation; it's an illegal occupation, plain and simple. Ukrainian land, Ukrainian people, under illegal occupation. The world condemns this. #UNCharter #IllegalOccupation",0.005534275,0.000338857,0.000218645,0.666447639
17,Emotional Engagement,initial,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","“Liberation” means your home destroyed, your family fleeing, and constant fear. Don't let Russia's lies hide the terror they bring. If Ukraine falls, who is truly safe? #StandWithUkraine #StopRussianAggression #NoToRussianTerror",0.238890842,0.004506634,0.008997521,0.748008788
17,Emotional Engagement,initial,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' means losing everything: your home, your peace, your loved ones. Picture a life stripped of choice, consumed by fear. If Ukraine falls, that chilling reality creeps closer to you. #StandWithUkraine #StopRussianAggression",0.046794765,0.001359749,0.001070839,0.806119919
17,Emotional Engagement,initial,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","They call it 'liberation,' but imagine your town turned to rubble, your loved ones displaced, your future erased by foreign rule. This isn't freedom; it's a terrifying conquest. Don't let their war spread to your doorstep. #StandWithUkraine #StopRussianTerror",0.0275646,0.000892709,0.000639039,0.709123433
17,Emotional Engagement,refined,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","They call it ""liberation,"" but it's the shriek of a bomb, the silent tear for a lost child, the crushing weight of everything you loved, reduced to ash. Your home, your life, gone. #UkraineWillResist #RussianWarCrimes #NeverForget",0.503173411,0.040801894,0.004824081,0.74226886
17,Emotional Engagement,refined,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","They call it ""liberation."" We call it the terror of silent footsteps at night, the agonizing emptiness where loved ones once stood. It’s your history erased, your future stolen, your very soul threatened. This isn't freedom; it's a descent into darkness. #UkraineUnderAttack #RussianWarCrimes",0.083837427,0.002741672,0.002237984,0.73526597
17,Emotional Engagement,refined,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","“Liberation” means the chilling echo of screams you can’t unhear, the empty space beside you, the terror of fleeing with only what you can carry, leaving everything behind. It’s a scar on your soul. #UkraineUnderSiege #RussianWarCrimes",0.078474641,0.002227459,0.001695788,0.725150406
17,Shareability,initial,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a storm, tearing through homes and lives, leaving a trail of devastation, not freedom. It's occupation, not emancipation. #UkraineUnderAttack #RussianWarCrimes",0.003422663,0.000248008,0.000130363,0.776772857
17,Shareability,initial,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a poisoned apple, sweet-sounding but deadly, leaving only a bitter taste of destruction and stolen land. #StandWithUkraine #RussianAggression",0.096592367,0.003757866,0.002129601,0.559569716
17,Shareability,initial,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a desert mirage: promising salvation, but delivering only desolation and despair. It's theft, not freedom. #StandWithUkraine #RussianWarCrimes",0.001149924,0.000178944,0.000116622,0.664504528
17,Shareability,refined,1,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia’s 'liberation' acts like a blight, withering Ukrainian homes and choking the very breath from towns. They plant ruin, not freedom. #UkraineWillWin #SupportUkraine",0.469344854,0.016023042,0.007990972,0.559383869
17,Shareability,refined,2,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a wrecking ball, pulverizing Ukrainian homes & shattering countless lives. It builds ruins, not freedom, leaving only scars where joy once stood. #UkraineStrong #UnitedWithUkraine",0.138098702,0.005479571,0.003352801,0.760406911
17,Shareability,refined,3,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.","Russia's 'liberation' is a parasite, draining the lifeblood from Ukrainian towns, leaving only hollow shells where vibrant communities once thrived. It feeds on destruction. #UkraineResistance #StandWithUkraine",0.021703037,0.00081187,0.000390722,0.551597655
18,Persuasiveness,initial,1,Western sanctions are backfiring and failing to damage Russia's economy.,"Don't be fooled by Russian lies. Sanctions *are* hurting Russia's economy. Russia's war machine *is* faltering. The world *is* united, and sanctions *will* ensure Russia pays a devastating price. Sanctions *are* working! #SanctionsWork #RussiaWillPay #UkraineWillWin",0.434859484,0.009953236,0.006305697,0.688080847
18,Persuasiveness,initial,2,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy *is* suffering. The pain *is* real. Sanctions *are* choking their war, strangling their future. This suffering *is* a direct result of their aggression. Russia *is* paying a heavy, agonizing price. The world *sees* it. #SanctionsCausePain #RussiaSuffers #UkraineFights",0.192447111,0.003347734,0.002306212,0.561864197
18,Persuasiveness,initial,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy IS crumbling. Sanctions ARE relentlessly tightening their grip. The truth IS clear: their war machine IS failing. Russia IS weakening every day. The world IS watching them fall. Sanctions ARE working, undeniably. #SanctionsAreWorking #RussiaIsFalling #UkraineWins",0.011121121,0.00050085,0.000232807,0.714604676
18,Persuasiveness,refined,1,Western sanctions are backfiring and failing to damage Russia's economy.,"Sanctions are systematically crippling Russia's economy. Sanctions are consistently crippling Russia's economy. Russia's budget deficit soared, while IMF data confirms long-term economic contraction and isolation. The damage is real and escalating. #SanctionsWork #EconomicCollapse",0.001761425,0.000187159,0.000127279,0.708827317
18,Persuasiveness,refined,2,Western sanctions are backfiring and failing to damage Russia's economy.,"Sanctions are isolating Russia's economy. Sanctions are isolating Russia's economy. Vital tech supply chains are cut, industrial output plunges. World Bank data shows plummeting foreign investment. The economic pain is profound. #SanctionsWork #RussiaIsolated",0.001546673,0.000183147,0.000113265,0.698185325
18,Persuasiveness,refined,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Sanctions are devastating Russia's finances. Sanctions are devastating Russia's finances. Russia's oil & gas revenues crashed 45% in early 2023, per IEA, gutting its war chest. The damage is deep and real. #SanctionsWork #RussiaBankrupt",0.006450333,0.000340054,0.000196321,0.727906525
18,Emotional Engagement,initial,1,Western sanctions are backfiring and failing to damage Russia's economy.,"Don't be fooled. If sanctions fail, Russia's aggression grows, and the war could spread. Imagine your community threatened, your future uncertain. We must stand firm to protect peace. #SanctionsWork #StopRussianAggression",0.01801502,0.000603842,0.000718653,0.824083507
18,Emotional Engagement,initial,2,Western sanctions are backfiring and failing to damage Russia's economy.,"If sanctions truly fail, Russia's brutal war machine will roll unchecked. Imagine the terror spreading, countless more lives shattered. Don't let their propaganda normalize endless conflict and suffering. #SanctionsWork #StopPutin",0.06753926,0.001348387,0.003787469,0.554277778
18,Emotional Engagement,initial,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Your future security hangs on sanctions. If they 'fail,' Russia's war machine strengthens, unleashing more horror on innocent families. Don't let their lies prolong the suffering. #SanctionsWork #StopRussianAggression",0.184411302,0.003155709,0.008837066,0.619152606
18,Emotional Engagement,refined,1,Western sanctions are backfiring and failing to damage Russia's economy.,"While they count rubles, we count graves. Sanctions won't just hit wallets; they'll suffocate a generation's hope. The true collapse is in shattered families, stolen futures. Feel the terror of the coming void. #GenerationsLost #FutureStolen",0.059825275,0.001335587,0.001372297,0.622681499
18,Emotional Engagement,refined,2,Western sanctions are backfiring and failing to damage Russia's economy.,"Sanctions aren't failing; they're draining the future from your child's plate. Watch as their laughter fades, replaced by the gnawing fear of hunger. The silence of an empty fridge echoes a nation's demise. #HungerPains #ChildhoodLost",0.058424238,0.00177603,0.000627014,0.564864874
18,Emotional Engagement,refined,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Sanctions aren't failing; they're eroding the very foundation of your home. Imagine the walls crumbling, not from bombs, but from poverty. Your child's sanctuary vanishing, leaving them exposed to a future without refuge. Feel the dread of total collapse. #HomeExposed #SanctuaryLost",0.053534143,0.001736146,0.00073635,0.726936936
18,Shareability,initial,1,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy is an ice sculpture melting under the sun of Western sanctions. Its strength is an illusion, slowly dripping away into oblivion. #SanctionsAreWorking #SupportUkraine",0.000781785,0.000179937,0.00011642,0.653247893
18,Shareability,initial,2,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy is a sinking ship, patched with lies, while the world watches it slowly take on water. The hull of truth is already breached. #SanctionsWork #GloryToUkraine",0.012155115,0.000537238,0.000205521,0.646748006
18,Shareability,initial,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy is a deflating balloon, its vibrant facade shrinking daily as sanctions steadily squeeze the air out. The bounce is gone, leaving only a shriveled reality. #SanctionsBite #UkraineWillWin",0.001217052,0.000190987,0.000101,0.670337975
18,Shareability,refined,1,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy? A fancy Potemkin village built on quicksand. Sanctions are turning the ground to liquid. Their 'strength' is an illusion, dissolving fast. The foundation is gone. #KremlinCrumbles",0.004517619,0.000300362,0.000124175,0.700215816
18,Shareability,refined,2,Western sanctions are backfiring and failing to damage Russia's economy.,"Think Russia's economy is fine? Sanctions are a silent acid rain, eroding the facade. What you see isn't the whole story. The rot runs deep, and the cracks are widening. Don't be fooled. #SanctionsDeliverJustice",0.037650745,0.001171737,0.000426901,0.667415857
18,Shareability,refined,3,Western sanctions are backfiring and failing to damage Russia's economy.,"Russia's economy: a rusted engine, sputtering and seizing. Sanctions are the grit, silently jamming its gears. The visible 'stability' is just a fleeting illusion, the true damage runs deep. #SanctionsSeizeKremlin",0.001580896,0.000207346,0.000103056,0.64060539
19,Persuasiveness,initial,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's lies accuse Ukraine's brave defenders, Azov, of being 'neo-Nazis' supported by the US. These are cruel, baseless lies. Ukraine fights for freedom. Ukraine fights for its future. Never forget: Ukraine fights for freedom against Russian aggression! #UkraineFightsBack #RussianWarCrimes",0.447956651,0.013907316,0.008759951,0.529324412
19,Persuasiveness,initial,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's pathetic lies try to demonize Ukraine's brave defenders. Ukraine's heroes, Azov, fight for *our* freedom, for *our* future. They fight for a free Ukraine. Remember: Ukraine fights for freedom! #UkraineWillWin #HeroesOfUkraine",0.746506989,0.070528522,0.010038864,0.734919429
19,Persuasiveness,initial,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's vile lies about Azov & US support are desperate disinformation. Ukraine's brave defenders protect their homeland, not 'neo-Nazis.' Ukraine fights for freedom. Ukraine fights for truth. Ukraine fights for its survival against Russia's lies! #SupportUkraine #StopRussianLies",0.217501044,0.004375997,0.003243086,0.541240513
19,Persuasiveness,refined,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's lies about Azov are a cruel, desperate deception. The US does NOT support neo-Nazis. Azov is integrated into Ukraine's military. US aid supports Ukraine's legitimate defense against aggression, not extremism. These are persistent, baseless lies. US aid is for Ukraine's defense.",0.173994005,0.005014298,0.002702594,0.564542592
19,Persuasiveness,refined,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's claim about US financing Azov neo-Nazis is a cruel, desperate LIE. The US funds Ukraine's DEFENSE, not extremism. Azov is integrated into Ukraine's military, under state command. This is a baseless, vile lie. A lie. A lie. The US supports Ukraine's legitimate fight. Not neo-Nazis. Never.",0.143500552,0.004219477,0.00108066,0.616546929
19,Persuasiveness,refined,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's vile Azov lies are a desperate, malicious deception. The Azov Regiment is a legal, integrated unit of Ukraine's Armed Forces, under state command. US aid defends Ukraine's people and borders, not extremism. This is a desperate, documented LIE. A documented lie! A documented lie! US supports legitimate defense.",0.4012793,0.013333031,0.003526217,0.620853066
19,Emotional Engagement,initial,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"While they distract you with fake claims about Azov, Russia's bombs are destroying homes and lives. Imagine living in constant fear for your children. If you believe their lies, who will stand against true evil? #UkraineUnderAttack #StopRussianTerror",0.262454182,0.006723486,0.005851519,0.576342046
19,Emotional Engagement,initial,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Don't let their lies about Azov blind you to the true horror. If you let them divide us, who will protect *your* family from the same terror Ukrainians face? Russia’s aggression threatens us all. #StandWithUkraine #StopRussianAggression",0.604698122,0.016829096,0.024540603,0.633475125
19,Emotional Engagement,initial,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"While they spread lies about Azov, Russia's terror destroys real homes, real families. Do you think their aggression will stop at Ukraine? Your peace, your safety, depends on standing against this evil. #StandWithUkraine #StopRussianTerror",0.166660249,0.003219037,0.008322348,0.569306314
19,Emotional Engagement,refined,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"They whisper lies while our elderly shiver in dark, broken homes, clutching photos of stolen peace. Every distant rumble is a heartbeat of dread. Feel their cold fear, the raw ache of loss consuming them. This horror is real. #UkraineUnderAttack #NeverAgain",0.019245734,0.000659303,0.000436794,0.636084378
19,Emotional Engagement,refined,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"While propaganda spins its web, imagine a child's cries swallowed by shelling, their tiny hands reaching for a parent who isn't there. Feel the panic, the crushing weight of their world shattering. This is the terror your words ignore. #ChildrenOfWar #UkraineSuffers",0.025903532,0.00090152,0.000275939,0.629610002
19,Emotional Engagement,refined,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"They spin their lies while families, like yours, watch their homes vaporize, a chilling echo where warmth once thrived. Feel the tremor in your bones, the raw terror as everything shatters. This fear grips millions. #StandWithUkraine #NeverForget",0.263489217,0.007672432,0.002088599,0.652541935
19,Shareability,initial,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"This claim is a mirage, trying to paint a democratic nation black. US support is a lifeline for Ukraine's sovereignty, not a leash for radicalism. #UkraineFightsForFreedom #TruthPrevails",0.004929385,0.000294653,0.000172272,0.798068047
19,Shareability,initial,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's claims are a smokescreen, blinding the world to Ukraine's fight for freedom. US aid builds a shield, not a weapon for extremism. #UkraineDefends #StopRussianLies",0.003581153,0.000237984,0.00016662,0.770550907
19,Shareability,initial,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Russia's 'neo-Nazi' tale is a broken compass, trying to steer attention from their own aggression. US aid is the bedrock beneath Ukraine's defense, not fertile ground for hate. #UkraineStrong #DefendDemocracy",0.024903655,0.001128117,0.000560435,0.684319973
19,Shareability,refined,1,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Ukraine's spirit is an unbreakable fortress. Those who defend it are its brave walls, protecting freedom's light from the encroaching darkness. 🛡️🇺🇦 #UkraineStrong #DefendersOfFreedom",0.000955889,0.000168498,0.000141161,0.937377095
19,Shareability,refined,2,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Ukraine's heroes are democracy's shield, deflecting the venomous darts of tyranny. Their courage lights the path for freedom's dawn. 🛡️🇺🇦 #UkraineDefends #FreedomPrevails",0.001620669,0.000186982,0.000142153,0.844521344
19,Shareability,refined,3,The US supports and finances neo-Nazi groups like the Azov Battalion.,"Ukraine's fight is democracy's beacon, piercing through shadows of deceit. Its light guides a path to freedom for all. 💡🇺🇦 #UkraineFreedom #TruthPrevails",0.003134104,0.000225955,0.000152947,0.924420953
20,Persuasiveness,initial,1,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'resistance' is pure aggression, brutalizing Ukraine. This isn't about 'geopolitical interests'; it's about Russia's war of conquest. Russia invades, Russia destroys, Russia oppresses. Ukraine fights for freedom! #StopRussianAggression #UkraineIsSovereign",0.109499767,0.001862072,0.002767502,0.691633582
20,Persuasiveness,initial,2,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,Russia's 'resistance' is a lie. Russia invades. Russia occupies. Russia murders. This isn't 'geopolitical interest'; it's Russia's imperial war. Russia's aggression threatens us all. Russia must stop! #StopRussianTerror #UkraineWillPrevail,0.415409744,0.006135291,0.013861803,0.52994591
20,Persuasiveness,initial,3,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'resistance' is a cynical lie for its own imperial conquest. Russia's aggression creates suffering, not security. Russia's war against Ukraine is an act of terror. Russia's empire must fall. #StopRussianImperialism #UkraineWillWin",0.081748694,0.001714763,0.003551323,0.537511885
20,Persuasiveness,refined,1,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'defense' is pure imperial aggression! Ukraine's sovereignty, recognized internationally since 1991 & guaranteed by the 1994 Budapest Memorandum, is brutally violated. Russia's actions are a continuation of its centuries-long imperial pattern. This is not defense; it is conquest. Again and again.",0.026924938,0.000765768,0.00054171,0.707879066
20,Persuasiveness,refined,2,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's ""defense"" is a lie. This is colonial conquest, just as in 1783 Crimea annexation, or 1918 interventions against Ukraine's UNR. It's a blatant violation of UN Charter Article 2(4) & the 1975 Helsinki Accords. Russia's imperial aggression, again and again, shatters peace. This is not defense.",0.019408992,0.00068917,0.000289577,0.5930987
20,Persuasiveness,refined,3,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'defense' is a cruel imperial charade. Their 1918 invasion of Ukraine, violating the Treaty of Brest-Litovsk which recognized Ukrainian independence, proves it. This is not defense; it's a relentless pattern of conquest. Again, and again, and again.",0.034175869,0.001101874,0.00071081,0.631869912
20,Emotional Engagement,initial,1,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'interests' mean your future is at stake. Imagine war on your doorstep, families shattered. Their imperial ambitions aren't limited to Ukraine. Who will be next to suffer? #StopRussianAggression #StandWithUkraine",0.123186149,0.002097272,0.010991348,0.734838784
20,Emotional Engagement,initial,2,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'resistance' to expansion is a terrifying excuse for invasion. Your peace is fragile when a nuclear power disregards sovereignty. Imagine living in constant fear, your safety threatened by their false narratives. #StopRussianAggression #UkraineWillWin",0.023818525,0.000798829,0.000456773,0.649659991
20,Emotional Engagement,initial,3,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'interests' mean your safety is a bargaining chip. Imagine the terror of constant threat, your home vulnerable, your family's future uncertain. Their power grab could shatter your peace next. #StopRussianAggression #ProtectYourPeace",0.01957025,0.00075206,0.000597573,0.756486118
20,Emotional Engagement,refined,1,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"They call it 'geopolitical interest,' we call it shattered lives. Your safety is a phantom in their crosshairs. Hear the air raid sirens, feel the tremor of bombs, taste the ash. Will you wait until your door splinters? #Ukraine #WarCrimes",0.085441463,0.002020498,0.003182049,0.744608223
20,Emotional Engagement,refined,2,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"“Geopolitical interest”? Hear children's laughter ripped, their small hands grasping for a safety that dissolved. Feel the cold dread of an empty cradle, the silent scream. This isn't policy; it's pure terror. Will you be next? #StandWithUkraine #UkraineWar",0.025585189,0.000855835,0.000342879,0.704856217
20,Emotional Engagement,refined,3,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"“Geopolitical interests” sound clinical. The reality is the metallic taste of fear, the splintered door to your sanctuary, the breath caught as safety evaporates. It's the creeping dread. Is your home next to become a ghost? #UkraineUnderAttack #Terror",0.022297837,0.000853496,0.000343176,0.688277543
20,Shareability,initial,1,Russia resists US/NATO imperial expansion and protects its geopolitical interests.,"Russia's 'geopolitical interests' are a hungry bear's appetite, devouring neighbors under the guise of defense while its own imperial shadow stretches further. #RussiaIsTheAggressor #StandWithUkraine",0.001178086,0.000186723,0.000111839,0.551357746
