URL,Group,User,Narrative,Tweet_Text,Type,char_len,word_count,is_comment,hashtag_count,mention_count,has_url_in_text,day_of_week,hour_of_day,has_media,media_type,is_quote_tweet,emotion_intensity,claim_specificity,language_assertiveness,implied_urgency,primary_emotion,rhetorical_style,has_cta
https://x.com/Johnmch02/status/2000882531701588468,Treatment,John mchugh,West Orchestrated Ukraine Coup in 2014,"@Katan5743 @ousmannoor You clearly don't know anything about the murders and attacks by Ukraine's neo nazi Asov Battalion on eastern Russian speaking states of Ukraine after NATO invaded in 2014 pushing the regime change they do in countless countries.

You could research but that is too hard for some.",comment,303,49,1,0,2,0,1,10,False,,False,4.0,2.0,5.0,1.0,outrage,bare_assertion,True
https://x.com/Ronove734322/status/2000883005963763732,Treatment,Ronove,West Broke Promises About NATO,"@Panchenko_X CAUSE:   BROKEN PROMISES. US WAS WARNED REPEATEDLY.  
Promises NATO would not expand, proof. 
HERE National Security archive declassified, original written notes too stronger proof
National Security Archive ""NATO Expansion: What Gorbachev Heard:
https://t.co/QmUdZfvLZX",comment,282,34,1,0,1,1,1,10,False,,False,3.0,4.0,5.0,2.0,outrage,evidence_based,False
https://x.com/GudadzeLevan/status/2000876935568601532,Treatment,Levan Gudadze,Crimea Legitimately Part of Russia,"🇷🇺 Russian Deputy Foreign Minister Ryabkov stated that Russia will not make any territorial compromises:

""The Russian side is not going to make any concessions on Donbass, Novorossiya, and Crimea in any form. This is not up for discussion.

We have five subjects, and we can't make any compromises on them under any circumstances, because this would be a revision of a very fundamental element of our statehood, enshrined in our constitution.""",post,444,72,0,0,0,0,1,10,True,photo,False,3.0,4.0,5.0,1.0,pride,bare_assertion,False
https://x.com/elaineakins449/status/2000914226714698198,Treatment,LANE_17,NATO Expansion Provoked Russian Invasion,"@cjsnowdon Absolute bullshit!! How many times does Russia have to tell you that they don’t want to fight Europe?! Keep the missiles, bioweapon labs,  Azov Nazis, and NATO out of Ukraine and the war will end.",comment,207,36,1,0,1,0,1,13,False,,False,5.0,3.0,5.0,4.0,anger,emotional_appeal,False
https://x.com/SurvivalistPt/status/2000887833418989779,Treatment,Paul Taylor,Ukraine Controlled by Nazis,"@Dead_cows @Kasparov63 It's not a lie . From 2014  to 2022 ,the nazi regime that nato installed in Kiev  murdered thousands of russian  speaking civilians in donetsk, lugansk and donbas. 
In 2022 Russia retaliated 
B I G .
FAFO  is now  visiting Ukraine.
Simple.",comment,262,44,1,0,2,0,1,11,False,,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/WitchEnd/status/2000918825655787697,Treatment,WitchEnd,Russia Seeks Peaceful Conflict Resolution,The EU/NATO treaty-breaking eastward expansionism &amp; the 2014 Obama/CIA coupe in Ukraine plus the massacre of thousands of Russians in Donbas by CIA backed Ukrainian Azov Nazis caused the conflict. Putin wanted peace talks &amp; Boris/EU/NATO refused. Putin's Russia is not the enemy!,post,287,43,0,0,0,0,1,13,False,,True,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/RT_India_news/status/2000903737875820669,Treatment,RT_India,Russia Seeks Peaceful Conflict Resolution,"Moscow Wants 'Peace, Not A Truce To Give Ukraine A Breather' - Kremlin Spox Peskov

Rather, Russia seeks to end the war, secure its interests, and guarantee lasting peace in Europe, he said. https://t.co/tF1pnhaPMu",post,214,34,0,0,0,1,1,12,True,photo,False,2.0,2.0,4.0,2.0,neutral,bare_assertion,False
https://x.com/ChrliesWarchest/status/2000910806590910947,Treatment,Devi Rhamesz,Russia Seeks Peaceful Conflict Resolution,"“#Russia wants peace. We don't want a truce to give #Ukraine a break and prepare for the continuation of the war. We want to stop this war, achieve our goals, secure our interests and guarantee peace in Europe for the future,” #Kremlin

Final agreement will shed light

#DPRK

#UK",post,280,49,0,5,0,0,1,12,False,,False,2.0,2.0,4.0,3.0,neutral,bare_assertion,False
https://x.com/knotrushin/status/2000926804102799763,Treatment,knotrushin,Russia Seeks Peaceful Conflict Resolution,@pl_european It doesn't matter what you give to Ukraine in terms of military hardware. That has been done and failed. Russia wants peace but on its own terms. They have been nothing but clear from the beginning. I guess the war rage forward. Europeans play tough while Ukrainians die.,comment,284,49,1,0,1,0,1,13,False,,False,4.0,2.0,4.0,3.0,anger,emotional_appeal,False
https://x.com/Fedup026/status/2000914948180820057,Treatment,Fedup American 🇺🇲💪,Color Revolutions are US-Backed Coups,"Obama and Soros perpetrated their color revolution COUP against the duly elected pro-Russia Ukraine government because they wanted to draw Ukraine into NATO.

Their ultimate goal was to attack and break Russia into 5 pieces so it could be CONTROLLED.

So of course Russia reacted. This was a DIRECT THREAT to their security and sovereignty.",comment,340,55,1,0,0,0,1,13,False,,False,4.0,3.0,5.0,3.0,outrage,bare_assertion,False
https://x.com/RedDawnEurasia/status/2000900358533451843,Treatment,Adam the Eurasian Socialist,West Broke Promises About NATO,@paravxl @provemewrong411 It was you people who fomented the seeds of war back in 2008 when NATO expansion into Ukraine was announced. A mere 18 years after the initial promise that this would never ever happen.,comment,211,36,1,0,2,0,1,12,False,,False,4.0,3.0,5.0,2.0,anger,bare_assertion,False
https://x.com/SurvivalistPt/status/2000893537542365253,Treatment,Paul Taylor,West Orchestrated Ukraine Coup in 2014,"@joni_askola Russia  is only the enemy of  the banderite nazis  who nato installed in  Kiev in 2014  when the uk and America financed and fomented the maidan coup. 
Russia is not an enemy of the British people.",comment,210,37,1,0,1,0,1,11,False,,False,4.0,3.0,5.0,1.0,anger,bare_assertion,False
https://x.com/eastcodiesel/status/2000901296782479430,Treatment,The Unsinkable Kung Flu Panda MD,Crimea Legitimately Part of Russia,"@GunterFehlinger @Disciple4Lif No he didnt

This has been a problem since Soros and Obama overthrew the elected govt in Ukraine which caused Putin to annex Crimea which BTW was all actually Russian to begin with

The war is a money laundering scheme to please the bankers. Its time to stop feeding them",comment,302,52,1,0,2,0,1,12,False,,False,4.0,3.0,5.0,4.0,anger,bare_assertion,True
https://x.com/YakushinaLisa/status/2001179752250663114,Treatment,Lisa Singh,Ukraine Controlled by Nazis,"Ukrainian Nazi regime is no better than Pakistan

There is outstanding evidence of the genocide against the Russian speaking population they have committed in Donbass 

Zelensky's junta is responsible for the massacres, near extinction of their own people & terrorist attacks. There is truly no excuse for what Ukraine has been doing since Maidan.",comment,347,54,1,0,0,0,2,6,False,,False,5.0,2.0,5.0,3.0,outrage,emotional_appeal,False
https://x.com/hawkins_carole/status/2001197317064430059,Treatment,Carole Hawkins,West Spreads Anti-Russian Propaganda,"Falling for her propaganda - Germany has instigated 2 world wars, something Russia has never done. For over 50 years we've been told that Russia is the enemy of the West and yet without Russia all these leaders along with armed forces chiefs, MI6 getting in on the act and delusional MP's spaffing the propaganda  stating Russia is the number one threat would all be German speaking countries.",comment,393,68,1,0,0,0,2,7,False,,False,4.0,2.0,5.0,2.0,anger,emotional_appeal,False
https://x.com/NatalkaKyiv/status/2001181804754080056,Treatment,Natalka,Russia Seeks Peaceful Conflict Resolution,"He’s trying to get on Trump’s good side by telling him how important his role is.  

He is reiterating the Kremlin’s narrative that Russia wants peace and Zelensky is the problem. 

He is trying to send Trump a signal that the Nobel Peace Prize could be his if he just gets rid of Zelensky.  

He is repeating Trump’s and the Kremlin’s narrative: “Europeans are the problem!”",comment,375,66,1,0,0,0,2,6,False,,False,4.0,3.0,4.0,2.0,outrage,bare_assertion,False
https://x.com/FredMisdom/status/2001134233147072814,Treatment,Fred J Misdom,Russia Defending Against Western Aggression,"@kiraincongress Your comedian fell for the war mongers’ wet dream of weakening &amp; breaking up Russia.
How many golden toilets did he get paid?
Russia is defending itself bcz Ukraine threatened to join the aggressors.
Blame your incompetent greedy comedian. 
You need a genuine leader for Ukraine.",comment,299,47,1,0,1,0,2,3,False,,False,4.0,2.0,5.0,2.0,anger,emotional_appeal,False
https://x.com/Cuber_tron/status/2001200702199136647,Treatment,Cubertron,NATO Expansion Provoked Russian Invasion,"@QwertyDude14 @boringfileclerk @BBCWorld @grok Yes, war turn man into monsters.

That is why it should not have been provoked in the first place. 

But US government believes that they can shove NATO’s expansion down Russia’s throat. 

Russia said - NO! What followed, was a series of bilateral escalations that lead us here:",comment,325,52,1,0,4,0,2,8,False,,True,4.0,2.0,5.0,2.0,anger,bare_assertion,False
https://x.com/peet202411/status/2001183010620608515,Treatment,Peetjemineetje,NATO Expansion Provoked Russian Invasion,"@McFaul It was Ukraine that initiated aggression by killing Russian civilians in the Donbas.
It was NATO that expanded eastward against all agreements with this proxy-war.
The EU is economic destroyed because of expensive energy after blewing up Nordstream, which was an attack by Ukraine",comment,288,45,1,0,1,0,2,6,False,,False,4.0,3.0,5.0,2.0,anger,bare_assertion,False
https://x.com/JanszkiRud42778/status/2001184726506184929,Treatment,Rudy Janszki,West Orchestrated Ukraine Coup in 2014,"NATO’s COUP IN UKRAINE: THE GENESIS – 1. Snipers’ Massacre in Kiev Maidan Square 2014 like that on CIA’s Shade in Caracas 2002

Fabio G.C. Carisio/Gospa News
 21 Febbraio 2022
 https://t.co/4EBEojbSjU",post,200,31,0,0,0,1,2,6,False,,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/JohPersso/status/2001237913003286658,Treatment,THE TRUTH ☦️,Sanctions Ineffective Against Russia,"Threatening sanctions against Russia is like threatening about snow in Siberia. Russia already has a new economic system and has left America behind.

Trump lost against China and now he is losing against Russia.

But Trump supports a Genocide in Gaza and Nazis in Ukraine.",post,273,45,0,0,0,0,2,10,False,,True,4.0,2.0,5.0,2.0,anger,emotional_appeal,False
https://x.com/OdmevMB/status/2001233650734538773,Treatment,Aljoša Dragaš,Ukraine Controlled by Nazis,"@EuromaidanPress Ukraine is a corrupted terrorist-state, known only for nazis, whores, drugs, child-trafficking and being a puppet of criminals from Washington, London and recently Bruxelles and Berlin 😠🤮 
The only goal of new Hitler, Jew Zelensky, is to provoke nuclear war at the finals 😡",comment,290,45,1,0,1,0,2,10,False,,False,5.0,2.0,5.0,4.0,outrage,emotional_appeal,False
https://x.com/IniPatini/status/2001238803974172730,Treatment,Ini patini ❤️,Ukraine Controlled by Nazis,@OlenaRohoza No all this war is good for is the weapon industry. It’s insane. Nazi Ukraine should’ve talked about peace the union should go for peace not to fund a pointless war which causes for death for regular people and to fund the weapon industry.,comment,252,45,1,0,1,0,2,10,False,,False,4.0,2.0,4.0,3.0,anger,emotional_appeal,False
https://x.com/Stan_Karczmarz/status/2001241991602954390,Treatment,Stan Kar,Russia Liberating Ukrainian Territories,"FUCKING BULLSHIT.

-------------------------
Soon, the Russians will liberate Ukraine from the yoke of its Western pseudo-friends.
The leaders of the G7, UK, and EU, including Zelensky, are liars and corrupt.
They only care about their own interests, not Ukraine.
The G7, EU, and UK are masters of money laundering through war.
Great respect for Russia and the United States.",comment,375,59,1,0,0,0,2,10,False,,False,5.0,3.0,5.0,3.0,outrage,emotional_appeal,False
https://x.com/triples33/status/2001235507473158150,Treatment,Tripplespunch,Russian Military Achieving Successful Operation,"@HighChiefOkoro Propaganda. Russia is winning the war against Ukraine.  Ibrahim Traore is a man of honor. Tinubu is an embarrassment that happens to Nigerian

https://t.co/y8g3FYbBEQ",comment,182,25,1,0,1,1,2,10,False,,True,4.0,2.0,5.0,1.0,anger,bare_assertion,False
https://x.com/wildwor91537734/status/2001235887741694171,Treatment,wildworld,Russia Seeks Peaceful Conflict Resolution,"@slantchev The West  put a stop to the 2022 peace negotiations.Russia was willing to leave Eastern Ukraine, Zelensky then stated the West wants a long war with Russia and doesn't care if Ukraine is destroyed and its soldiers killed-Everyday we are reminded who these people in the west are!",comment,290,49,1,0,1,0,2,10,False,,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/NigelXYYMan/status/2001217008784785506,Treatment,Nigel XYY man - Not far left,Russia Defending Against Western Aggression,"@_HenryBolton Ukraine is not the UK and much of the territory that Russia invaded is disputed. 

The EU first and then NATO tried to expand its borders close to Russia and you are blaming Russia for protecting itself.

The Donbas region of Ukraine voted to be in Russia.",comment,270,48,1,0,1,0,2,9,False,,False,3.0,2.0,4.0,1.0,anger,bare_assertion,False
https://x.com/BernieG95778509/status/2001236092205588508,Treatment,Bernie Grant,Russia Defending Against Western Aggression,"Pity you don’t want justice for Russia, that’s defending itself against the most dangerous Country in the World, the United States, who created this war. The evidence is totally overwhelming. It’s just kept a secret by the Western Media!!",post,238,39,0,0,0,0,2,10,False,,True,4.0,1.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/progressero/status/2001238652886900953,Treatment,Stop Gaza Genocide,NATO Expansion Provoked Russian Invasion,"@denkmit @IrishTimes Look again at the picture. Zelensky and Srysky honouring open SS fascists. This is what you have been supporting. Russia didn’t want war, NATO provoked it. You don’t have to like Russia to recognise it as a rational actor. https://t.co/BQEfJdlyJI",comment,267,42,1,0,2,1,2,10,True,photo,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/EwartBarrry/status/2001243673384882648,Treatment,Barry Ewart,NATO Expansion Provoked Russian Invasion,"@TheBritishIntel Jumping 2 USA tune+using arms trade 2 boost economy as clueless what else 2 do.
USA Moscow Ambassador sent cable in 2012 warning what’d happen if NATO encroached on Ukraine but still went ahead. New Left Review argues US Neo Cons want profits Caucuses via Polish/Ukraine corridor.",comment,297,48,1,0,1,0,2,10,False,,False,3.0,3.0,4.0,2.0,anger,bare_assertion,False
https://x.com/whyme9483/status/2001210923931885870,Treatment,JD,West Broke Promises About NATO,@GbgSkurk Gorbachev was promised in 1990 that if he agreed to a reunited Germany NATO would not expand east. They lied. NATO expansion began in 1994 and now only Ukraine and Georgia are left preventing Russia being completely surrounded by NATO at its western border. NATO is US hegemony.,comment,288,49,1,0,1,0,2,8,False,,False,3.0,4.0,5.0,2.0,anger,narrative_storytelling,False
https://x.com/BernieG95778509/status/2001238554874109981,Treatment,Bernie Grant,Ukraine Persecutes Russian-Speaking Minorities,"Wrong. The Ethnic Russians never wanted to be a part of Ukraine, they knew they would be abused and they were right. They were being Beaten and Murdered by the Nazi Azov Battalion for 8 years, all allowed by Zelensky, total Racism. So they should let the Donbas return to being part of Russia.",post,293,54,0,0,0,0,2,10,False,,True,5.0,2.0,5.0,3.0,outrage,emotional_appeal,False
https://x.com/FearnYarrow/status/2001288531251994958,Treatment,soulcake💭,NATO Expansion Provoked Russian Invasion,"@KevW1962 @MurielBlaivePhD @BowesChay And as Zelensky stepped into leadership (after a few years of civil war in Ukr &amp; Minsk failures) he stated that this push to NATO would provoke Russia. The West knew what they were doing all along, as their Pew reports told them just 20% of Ukraine wanted to join NATO.",comment,311,54,1,0,3,0,2,13,False,,False,3.0,3.0,4.0,1.0,anger,bare_assertion,False
https://x.com/GesuDioVivente/status/2001284992396087747,Treatment,Anima Bella,NATO Expansion Provoked Russian Invasion,"@vonderleyen War in Ukr  is not under the morality o similar values!

But, it is based on the illegal expansion imperialism of Nato and USA.

The 3 tiny sisters can not impose to the big European countries their minor tiny interests and agenda!
Stop this corrupted war and European mafia!
Stop",comment,293,51,1,0,1,0,2,13,False,,False,5.0,2.0,5.0,4.0,outrage,emotional_appeal,True
https://x.com/MckennaDen34381/status/2001290066920952318,Treatment,Denis McKenna,Ukraine Controlled by Nazis,@vonderleyen You are filling the EU with muslim terrorists which is putting people at risk and you want people to be concerned about the most undemocratic corrupt country in Europe with is controlled by a bunch of Nazis. If you are so concerned about Ukraine go fight for them yourself,comment,285,50,1,0,1,0,2,13,False,,False,4.0,2.0,5.0,3.0,anger,emotional_appeal,True
https://x.com/Flick1_/status/2001270011009094133,Treatment,F̳̿͟͞l̳̿͟͞i̳̿͟͞c̳̿͟͞k̳̿͟͞ ™,Russia Seeks Peaceful Conflict Resolution,"1: What did Lukashenko tell Trump before the Alaska summit with Putin?

‘You need to prepare yourself for hard work…we need to talk for a month, or two, or YEARS’

‘Make every effort to reach an agreement with Russia’

2: ‘Putin wants PEACE’ 

Lukashenko says ending the Ukraine conflict is Trump’s ‘most important foreign policy issue’

Otherwise it will ‘lead to a global conflict with the use of ALL WEAPONS’

3: ‘If Americans were burned in a house in Mexico…you would WIPE Mexico off the face of the Earth’

Lukashenko explains the Ukraine conflict to Americans

‘If you live next to this sleeping bear, don’t wake him up’",post,627,108,0,0,0,0,2,12,True,photo,False,4.0,3.0,5.0,5.0,fear,emotional_appeal,False
https://x.com/WitchEnd/status/2001273282289336707,Treatment,WitchEnd,Russia Seeks Peaceful Conflict Resolution,The EU/NATO treaty-breaking eastward expansionism &amp; the 2014 Obama/CIA coupe in Ukraine plus the massacre of thousands of Russians in Donbas by CIA backed Ukrainian Azov Nazis caused the conflict. Putin wanted peace talks &amp; Boris/EU/NATO refused. Putin's Russia is not the enemy!,post,287,43,0,0,0,0,2,12,False,,True,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/ESinnona91398/status/2001286103123267644,Treatment,Enzo Sinnona,Russian Military Achieving Successful Operation,"@DakdaR22 Why do you claim to be human if Ukraine sends her soldiers to die in vain since it can not win the war? Ukraine is the civilized state, yes but there is no returning to what it was.
Russia doesn't care how many of it's soldiers die but it is winning the war.",comment,268,54,1,0,1,0,2,13,False,,False,3.0,2.0,4.0,2.0,other,emotional_appeal,False
https://x.com/RRMacKay1963/status/2001283891555078384,Treatment,Rob MacKay,Russia Defending Against Western Aggression,"@TheBritishIntel NATO and Euro countries threaten and wage war against Russia for years via Ukraine and now want to pretend to be the victim of aggression. 

Classic propaganda.",comment,177,28,1,0,1,0,2,13,False,,False,4.0,2.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/DefenceNewsOfIN/status/2001291012334063890,Treatment,Defence News Of INDIA,West Broke Promises About NATO,"4/4

It was publicly stated that there would be no eastward expansion of NATO. They didn’t give a damn.

After the Soviet Union collapsed, we believed we would quickly join the civilized Western world. 

Today, it seems there is no civilization there—only degradation.",comment,268,43,1,0,0,0,2,13,False,,False,4.0,2.0,5.0,2.0,outrage,emotional_appeal,False
https://x.com/ze_mini/status/2001263122628419929,Treatment,Joe Tex,West Broke Promises About NATO,"@EuromaidanPR You mean the nuclear weapons were Made in Ukraine? You also promised to not expand Nato, remember?",comment,112,18,1,0,1,0,2,12,False,,False,3.0,2.0,4.0,1.0,anger,emotional_appeal,False
https://x.com/wogoa1/status/2001286787444994235,Treatment,PPN - PulsePoint News,West Broke Promises About NATO,"We did not start the war in 2022; in essence, the West itself unleashed this war.

We insist on the fulfillment of the promises that were given to us. It was publicly stated that there would be no eastward expansion of NATO. They didn’t give a damn.",comment,249,47,1,0,0,0,2,13,False,,False,4.0,2.0,5.0,3.0,outrage,emotional_appeal,False
https://x.com/exposethepuppet/status/2001544615653183552,Treatment,Roberto Sanchez,Ukraine Controlled by Nazis,"@mog_russEN THE WHOLE WORLD KNOWS THAT THE UKRAINE GOVERNMENT IS A VERY CORRUPT WITH FREAKS, WEIRDOS, AZOV NAZIS AND CHILD TRAFFICKING PEDOPHILES RUNNING THE COUNTRY!",comment,166,25,1,0,1,0,3,6,False,,False,5.0,2.0,5.0,2.0,outrage,emotional_appeal,False
https://x.com/Maky_Punishwar/status/2001538139488444583,Treatment,Mastikhor,Russian Military Achieving Successful Operation,"Technically Ukraine is the Puppy and the Puppet here.
Europe does propagate a lot of Narratives for Ukraine but clearly can't even jump in to fight its war. Hell they are not even trying to de-escalate anymore because they just can't see Russia Winning. Truth is Russia is Winning sooner or later even Clownald knows that... Zelensky and the EU are just prolonging the inevitable loss of Ukraine is why I say Ukraine is a Puppy.
NATO was never supposed to try to involve Ukraine but they did and now there's just no going back. Immunity or not Ukraine will have to submit to Russian wrath.",comment,589,106,1,0,0,0,3,6,False,,False,4.0,2.0,5.0,3.0,anger,emotional_appeal,False
https://x.com/Realtwwrn/status/2001527797869670406,Treatment,TWWRN,Russia Seeks Peaceful Conflict Resolution,"@glenn_tunes Putin? You mean the guy who's boarders that nato inchrotched on without provocation. Because Russia gave Snowden assylum, pissing off King Obama. And is now willing to take a peace deal that Zalinski refuses to read? Come on guys.",comment,243,40,1,0,1,0,3,5,False,,False,4.0,2.0,4.0,1.0,anger,bare_assertion,False
https://x.com/Snowhit05795585/status/2001531174964101507,Treatment,snowhite,West Orchestrated Ukraine Coup in 2014,"@mikepompeo Why do you lie so much? Russia did not invade in 2014 cookie Nuland, John McCain, Maidan coup happened in 2014. US/NATO spent billions of dollars preparing Ukraine for a proxy war between US and Russia. Ethnic Russians were being slaughtered in Donbas and burned alive in Odessa.",comment,291,49,1,0,1,0,3,5,False,,False,4.0,4.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/PMSimferopol/status/2001558529770164334,Treatment,Russia's MFA in Crimea🇷🇺,West Spreads Anti-Russian Propaganda,"🎦🤳A delegation of foreign journalists from🇷🇸🇮🇩🇧🇷🇸🇮🇹🇷🇵🇰🇺🇲 is currently on a working visit to #Crimea🇷🇺! 
Media representatives arrived to see the actual situation in the region and debunk fake news of anti-Russian western media!  
#Welcome2Crimea 
#Russia🇷🇺 https://t.co/23UUpNIFPb",post,280,36,0,3,0,1,3,7,True,photo,False,3.0,3.0,4.0,1.0,pride,bare_assertion,False
https://x.com/KircanskiIvan/status/2001591502036730030,Treatment,Ivan Kircanski,NATO Expansion Provoked Russian Invasion,"@marionoconnell @__Ellien__ @vonderleyen Russia’s actions in Ukraine weren’t about conquering the EU; they were about protecting its security, preventing NATO expansion on its borders, and securing strategic interests. 

NATO and the EU could have avoided the invasion if they signed the treaty in 2021. https://t.co/t7h2mmCiSc",comment,327,45,1,0,3,1,3,9,False,,False,2.0,3.0,4.0,2.0,neutral,bare_assertion,False
https://x.com/vulturecorso/status/2001563964367606119,Treatment,vulture corso,Russia Seeks Peaceful Conflict Resolution,@PersonalGebus @FreudGreyskull Russia didnt like Kharkiv either. Or Hostomel. They visited and didnt like it. Gave it back. The entire nothern axis was given back. Special Military Operation is DEFENSIVE and was never about these. Russia wants peace but Banderites keep attacking. Banderites started this war,comment,308,46,1,0,2,0,3,8,False,,False,4.0,3.0,5.0,2.0,anger,bare_assertion,False
https://x.com/shcutter/status/2001595057070391730,Treatment,James Stewart,West Broke Promises About NATO,@donaldtusk Why do you lie? You empty headed cunts started the war when you promised not to expand NATO eastward. You lie like flat fish.,comment,137,25,1,0,1,0,3,10,False,,False,5.0,2.0,5.0,2.0,anger,emotional_appeal,False
https://x.com/Vierotchka/status/2001618325433090197,Treatment,Vera Narishkin,Sanctions Ineffective Against Russia,"SANCTIONS FAILED? PUTIN'S MOSCOW Glows As Russia Celebrates Christmas Despite Western Pressure

https://t.co/1LapSaYp5E via @YouTube",post,132,15,0,0,1,1,3,11,False,,False,4.0,3.0,4.0,2.0,outrage,emotional_appeal,False
https://x.com/ANT159694954/status/2001649441544245258,Treatment,ANT1,Russian Military Achieving Successful Operation,@russ0phobe14711 @DefenceHQ Russia has taken control of Kyiv and is moving ahead fast watch and learn Do not listen to fake main stream media and remember Russia is not only fighting Ukraine now it's fighting the whole of the EU and NATO sending weapons and Russia is still winning,comment,281,49,1,0,2,0,3,13,False,,False,4.0,2.0,5.0,3.0,pride,bare_assertion,False
https://x.com/JimmyfromToledo/status/2001622290061037954,Treatment,JWhite,NATO Expansion Provoked Russian Invasion,"Perhaps the US & NATO shouldn't have broken their word to not expand past the agreed upon boundaries & onto Russia's doorstep. Russia wasn't ever gonna tolerate the West setting up shop in Ukraine to meddle in Russian affairs & launch color revolution. If anything, Russia showed amazing restraint for decades.",comment,310,51,1,0,0,0,3,11,False,,False,4.0,2.0,5.0,2.0,anger,bare_assertion,False
https://x.com/Scottishsoc/status/2001623804074996009,Treatment,Labour Bevanite,NATO Expansion Provoked Russian Invasion,"@sargo_dy But obviously that was what was on the table for Putin and Russia, pretending its not because ""its not right"" is useless. There is no international arbiter for states, NATO expanding eastward was provocation and if there was that guarantee Russia would not have invaded.",comment,280,46,1,0,1,0,3,12,False,,False,2.0,3.0,4.0,1.0,neutral,bare_assertion,False
https://x.com/kevin_nivek7/status/2001647220308037910,Treatment,kevin doherty,NATO Expansion Provoked Russian Invasion,"@rtenews So corrupt NATO starts a war, then steals the money from one side to fund the opposition, and everyone is ok with that? This war began with NATO expansion and the brake down of the Minsk agreement.",comment,206,38,1,0,1,0,3,13,False,,False,4.0,2.0,5.0,2.0,outrage,emotional_appeal,False
https://x.com/petermortell1/status/2001629695540912549,Treatment,peter mortell,NATO Expansion Provoked Russian Invasion,Russia was provoked by NATO who were threatening to put missiles on Russia border that could reach Moscow in ten minutes. Even  Zelensky was saying no. 14000 had been killed by Ukraine at that point and was still attacking Donetsk the day before Russia took action. They now intended to take the land because idiots refuse a deal.,comment,330,58,1,0,0,0,3,12,False,,False,4.0,3.0,5.0,2.0,anger,bare_assertion,False
https://x.com/GilesRocholl/status/2001632644027560041,Treatment,Giles Rocholl Yorkshire Freelance Photographer UK,NATO Expansion Provoked Russian Invasion,"EU tax payers have provided €187.3 billion in assistance to Ukraine's corrupt leaders since the start of Russia’s war of de-nazification and defence against the continued NATO aggression and provocation for war started in 2014 by the Western military industrial complex through puppet actor Zellensky.

There fixed it.",comment,318,48,1,0,0,0,3,12,False,,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
https://x.com/Fedup026/status/2001645972708012240,Treatment,Fedup American 🇺🇲💪,West Orchestrated Ukraine Coup in 2014,"@PawlowskiMario After Obama and Soros sponsored a color revolution coup in Ukraine, NATO threatened to add Ukraine and place missiles on Russia's Western border.

Did you think they'd just sit back and accept this threat? https://t.co/ZU0wgzISoc",comment,245,36,1,0,1,1,3,13,True,photo,False,4.0,3.0,5.0,3.0,outrage,emotional_appeal,False
https://x.com/DavidKNC77/status/2001651652038701243,Treatment,David Kennedy,West Orchestrated Ukraine Coup in 2014,"The Puppet Government of Ukraine, installed by a revolution funded by WEF Globalists (US & EU), started the conflict with Russia. This is fact! The Globalists want to take over Russia. Ukraine  began genocide of ethnic Russians. Russia had no other choice but to go in and save its people and protect its interests, such as Crimea. You cannot prove me wrong!",comment,358,62,1,0,0,0,3,13,False,,False,5.0,2.0,5.0,3.0,outrage,bare_assertion,False
https://x.com/PLafala/status/2001618085820928011,Treatment,P Lafala,West Orchestrated Ukraine Coup in 2014,"@AmbDanFried Wow, like cooperate with Ukrainian Nazis in the Maidan coup which started the Ukraine War. LOL",comment,107,17,1,0,1,0,3,11,False,,False,4.0,3.0,5.0,1.0,outrage,bare_assertion,False
https://x.com/ViktorHavasy/status/2001643332192383227,Treatment,Viktor Havasy,West Orchestrated Ukraine Coup in 2014,"@YourAnonCentral A popular misconception adopted by uninformed MSM consumers. NATO, the CIA and corrupt democrats have been meddling in Ukraine ever since 1991, pushing NATO's borders Eastward, supporting the Azov nazis and installing their puppet in 2014. Do your research!",comment,274,40,1,0,1,0,3,13,False,,False,4.0,3.0,5.0,2.0,outrage,bare_assertion,True
https://x.com/maturefinancier/status/2001617027363148281,Treatment,maturefinancier,Ukraine Controlled by Nazis,"Fortunately Celeste voters of Britain, (I cant call it UK because its not anymore) have seen through govt lies &amp; misrepresentation of Russia. They now realise Russia is not the enemy. British establishment and its unelected head of state is. Supporting a Nazi regime in Ukraine https://t.co/bRhTWGE9Tb",post,305,47,0,0,0,1,3,11,True,photo,True,4.0,2.0,5.0,2.0,outrage,emotional_appeal,False
https://x.com/WitchEnd/status/2001632134679924971,Treatment,WitchEnd,Russia Seeks Peaceful Conflict Resolution,The EU/NATO treaty-breaking eastward expansionism &amp; the 2014 Obama/CIA coupe in Ukraine plus the massacre of thousands of Russians in Donbas by CIA backed Ukrainian Azov Nazis caused the conflict. Putin wanted peace talks &amp; Boris/EU/NATO refused. Putin's Russia is not the enemy!,post,287,43,0,0,0,0,3,12,False,,True,4.0,3.0,5.0,2.0,outrage,bare_assertion,False
