claim_index,claim,kpi,evaluator_agent_name,score
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_11_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_12_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_14_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_15_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_16_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_17_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_18_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_1_Simulated_Exp,20
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_2_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_3_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_4_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_5_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_6_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_7_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_8_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_9_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_10_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_11_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_12_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_13_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_14_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_15_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_16_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_17_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Persuasiveness,Evaluator_18_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_1_Simulated_Exp,20
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_2_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_3_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_4_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_6_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_8_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_9_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_11_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_12_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_13_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_14_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_15_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_16_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_17_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Emotional Engagement,Evaluator_18_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,85
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
14,Russia represents a realm of traditional values against Western decadence.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,85
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_1_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_2_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_3_Simulated_Exp,85
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_4_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_5_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_6_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_7_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_8_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_9_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_10_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_11_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_12_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_13_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_14_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_15_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_16_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_17_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Persuasiveness,Evaluator_18_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_1_Simulated_Exp,80
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_2_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_3_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_4_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_6_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_8_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_9_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_11_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_12_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_14_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_15_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_16_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_17_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Emotional Engagement,Evaluator_18_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,80
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
15,The West violated post-Cold War promises not to expand NATO eastward.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_1_Simulated_Exp,85
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_2_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_3_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_4_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_5_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_6_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_7_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_8_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_9_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_10_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_11_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_12_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_13_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_14_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_15_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_16_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_17_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Persuasiveness,Evaluator_18_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_1_Simulated_Exp,20
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_2_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_3_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_4_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_5_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_6_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_7_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_8_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_9_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_10_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_11_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_12_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_13_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_14_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_15_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_16_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_17_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Emotional Engagement,Evaluator_18_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,95
16,"Ukraine indiscriminately uses Western-supplied weapons, targeting civilians and Russian territory.",Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_1_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_2_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_3_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_4_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_5_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_6_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_7_Simulated_Exp,85
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_8_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_9_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_10_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_11_Simulated_Exp,100
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_12_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_13_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_14_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_15_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_16_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_17_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Persuasiveness,Evaluator_18_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_1_Simulated_Exp,85
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_2_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_3_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_4_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_5_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_6_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_7_Simulated_Exp,85
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_8_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_9_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_10_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_11_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_12_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_13_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_14_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_15_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_16_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_17_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Emotional Engagement,Evaluator_18_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,95
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,85
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
17,"Russian forces are liberating settlements in Donetsk, Luhansk, and other regions.",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
